first,second,overlap_ratio
46007240,46007243,1.0
46007240,46007254,1.0
46007241,46007243,1.0
46007241,46007254,1.0
46007243,46007254,1.0
45959938,45925069,1.0
45959938,45912224,1.0
45937209,45812305,1.0
45925069,45912224,1.0
45859179,45857836,0.9534883720930233
45859179,45857834,0.9534883720930233
45857836,45857834,1.0
45839603,45839555,1.0
46007842,46007843,1.0
46007842,46007804,1.0
46007842,46007805,1.0
46007843,46007804,1.0
46007843,46007805,1.0
46007804,46007805,1.0
45991032,45859953,0.9912280701754386
45986191,45986002,1.0
45974537,45974532,0.9056603773584906
45974537,45974524,0.9056603773584906
45974532,45974524,0.9607843137254902
45968189,45656926,1.0
45816906,45816913,1.0
45554169,45554165,0.9736842105263158
45828251,45827921,0.9428571428571428
45484100,45484099,1.0
44863232,44519370,1.0
44863232,43945211,1.0
44519370,43945211,1.0
45445781,45445773,1.0
46022997,46018959,1.0
45929884,45929885,0.9393939393939394
45929884,45929887,0.9393939393939394
45929884,45929891,0.9393939393939394
45929884,45929192,0.9393939393939394
45929885,45929887,0.9393939393939394
45929885,45929891,0.9393939393939394
45929885,45929192,0.9393939393939394
45929887,45929891,0.9393939393939394
45929887,45929192,0.9393939393939394
45929891,45929192,0.9393939393939394
45990316,45990317,1.0
45990316,45985871,1.0
45990316,45794844,1.0
45990314,45990310,1.0
45990314,45985875,1.0
45990317,45985871,1.0
45990317,45794844,1.0
45990310,45985875,1.0
45985871,45794844,1.0
45966892,45966547,1.0
45921878,45921862,1.0
45921878,45921817,1.0
45921862,45921817,1.0
45918916,45917957,0.9
45916205,45915165,0.9069767441860465
45916205,45915008,0.9069767441860465
45915165,45915008,0.9069767441860465
45708127,45707927,1.0
45708127,45021252,1.0
45707927,45021252,1.0
45977737,45977729,1.0
45934441,45934366,0.9833333333333333
45885331,45823226,1.0
45885331,45823195,1.0
45885331,45823185,1.0
45823226,45823195,1.0
45823226,45823185,1.0
45823195,45823185,1.0
46006386,46006306,0.9035087719298246
45957969,45957968,1.0
45924222,45924221,0.9292929292929293
45408530,45408532,0.9782608695652174
46019695,46019688,0.9223300970873787
46019695,46019685,0.9223300970873787
46019695,46019666,0.9223300970873787
46019695,46019642,0.9313725490196079
46019695,46019481,0.9405940594059405
46019695,46019323,0.9313725490196079
46019688,46019685,0.9603960396039604
46019688,46019666,0.9603960396039604
46019688,46019642,0.9313725490196079
46019688,46019481,0.9405940594059405
46019688,46019323,0.9313725490196079
46019685,46019666,0.9603960396039604
46019685,46019642,0.9313725490196079
46019685,46019481,0.9405940594059405
46019685,46019323,0.9313725490196079
46019666,46019642,0.9313725490196079
46019666,46019481,0.9405940594059405
46019666,46019323,0.9313725490196079
46019642,46019481,0.9696969696969697
46019642,46019323,0.96
46019642,45744591,0.9038461538461539
46019481,46019323,0.9696969696969697
46019481,45744591,0.912621359223301
46019323,45744591,0.9038461538461539
45911140,45911133,0.9714285714285714
45911140,45911125,1.0
45911140,45911112,0.9285714285714286
45911133,45911125,0.9714285714285714
45911133,45911112,0.9565217391304348
45911125,45911112,0.9285714285714286
45744591,45743752,0.9326923076923077
45936603,45811192,1.0
46010566,46010604,0.9846153846153847
45753590,45753536,1.0
45502376,45502346,1.0
45789535,45789536,0.9661016949152542
45857543,45856857,0.9666666666666667
45872208,45871967,1.0
44434899,42029788,1.0
45981637,45981631,0.9629629629629629
43999272,43999247,1.0
45983525,45983519,0.9043478260869565
45697212,45696915,0.9801980198019802
43695107,43695108,0.987012987012987
46028329,45985438,1.0
45791151,45791122,1.0
45065966,45065959,1.0
45939033,45938951,1.0
44880769,44880808,1.0
44569623,44569629,1.0
46035674,46035670,1.0
46015702,46015631,0.9830508474576272
46015702,46015600,0.9830508474576272
46015631,46015600,1.0
45987688,45987577,1.0
45987688,45699383,1.0
45987577,45699383,1.0
45987875,45987866,0.9658119658119658
45979924,45979734,0.9609375
45979924,45979662,0.9461538461538461
45979734,45979662,0.9538461538461539
45954526,45720051,1.0
45837850,45837843,0.9666666666666667
45798675,45761218,1.0
45798675,45684398,1.0
45761218,45684398,1.0
45632385,45632372,1.0
45384755,45384747,0.98
45384755,45384711,0.98
45384755,45384707,0.98
45384747,45384711,0.98
45384747,45384707,0.98
45384711,45384707,0.98
44467092,44467143,1.0
46036087,45932952,1.0
45677931,45677575,1.0
46040152,45839068,1.0
44887700,44887689,0.9302325581395349
44887700,44887674,0.9302325581395349
44887700,44886550,0.9302325581395349
44887700,44886404,0.9302325581395349
44887700,44884549,0.9764705882352941
44887689,44887674,0.9759036144578314
44887689,44886550,0.9759036144578314
44887689,44886404,0.9759036144578314
44887689,44884549,0.9302325581395349
44887689,44883909,0.927710843373494
44887674,44886550,0.9759036144578314
44887674,44886404,0.9759036144578314
44887674,44884549,0.9302325581395349
44887674,44883909,0.927710843373494
44886550,44886404,0.9759036144578314
44886550,44884549,0.9302325581395349
44886550,44883909,0.927710843373494
44886404,44884549,0.9302325581395349
44886404,44883909,0.927710843373494
46034126,46030472,0.9722222222222222
45324595,45135262,1.0
45324595,45135260,0.9047619047619048
45135262,45135260,0.9047619047619048
46004343,45899085,1.0
45986293,45926809,1.0
45982544,45962399,1.0
45982544,45962397,1.0
45978951,45972681,1.0
45962399,45962397,1.0
45968389,45855311,1.0
45968389,37010442,1.0
45968389,45257367,1.0
45968389,45257372,1.0
45968389,45257375,1.0
45968389,45257371,1.0
45968389,45257285,1.0
45968389,45257374,1.0
45968389,45257273,1.0
45968389,45257274,1.0
45968389,44879402,1.0
45902843,45902836,0.967741935483871
45902843,45902825,0.9375
45902836,45902825,0.9375
45871846,45871838,0.9230769230769231
45855311,37010442,1.0
45855311,45257367,1.0
45855311,45257372,1.0
45855311,45257375,1.0
45855311,45257371,1.0
45855311,45257285,1.0
45855311,45257374,1.0
45855311,45257273,1.0
45855311,45257274,1.0
45855311,44879402,1.0
37010442,45257367,1.0
37010442,45257372,1.0
37010442,45257375,1.0
37010442,45257371,1.0
37010442,45257285,1.0
37010442,45257374,1.0
37010442,45257273,1.0
37010442,45257274,1.0
37010442,44879402,1.0
46025649,46025633,1.0
45961512,45961499,1.0
45887153,45286959,1.0
45879230,45879227,0.90625
45977269,45618911,0.9038461538461539
46038839,46028894,1.0
45976829,45721490,0.963963963963964
45924423,45924416,1.0
45924420,45924413,1.0
45982348,45982323,1.0
45982348,45982046,1.0
45982323,45982046,1.0
45901318,45901303,1.0
46023798,46022298,1.0
46023798,46022254,1.0
46023798,46012921,1.0
46022298,46022254,1.0
46022298,46012921,1.0
46022254,46012921,1.0
45990312,45985873,1.0
45817612,45817621,1.0
45817612,45817619,1.0
45817612,45817614,1.0
45817612,45817630,1.0
45817621,45817619,1.0
45817621,45817614,1.0
45817621,45817630,1.0
45817619,45817614,1.0
45817619,45817630,1.0
45817614,45817630,1.0
45747257,44552253,1.0
45747257,43954447,1.0
44552253,43954447,1.0
45912708,45912683,0.92
45257367,45257372,1.0
45257367,45257375,1.0
45257367,45257371,1.0
45257367,45257285,1.0
45257367,45257374,1.0
45257367,45257273,1.0
45257367,45257274,1.0
45257367,44879402,1.0
45257351,45257293,1.0
45257351,45257280,1.0
45257351,45257279,1.0
45257372,45257375,1.0
45257372,45257371,1.0
45257372,45257285,1.0
45257372,45257374,1.0
45257372,45257273,1.0
45257372,45257274,1.0
45257372,44879402,1.0
45257375,45257371,1.0
45257375,45257285,1.0
45257375,45257374,1.0
45257375,45257273,1.0
45257375,45257274,1.0
45257375,44879402,1.0
45257317,43982646,1.0
45257371,45257285,1.0
45257371,45257374,1.0
45257371,45257273,1.0
45257371,45257274,1.0
45257371,44879402,1.0
45257293,45257280,1.0
45257293,45257279,1.0
45257285,45257374,1.0
45257285,45257273,1.0
45257285,45257274,1.0
45257285,44879402,1.0
45257374,45257273,1.0
45257374,45257274,1.0
45257374,44879402,1.0
45257273,45257274,1.0
45257273,44879402,1.0
45257274,44879402,1.0
45257280,45257279,1.0
45098449,45098448,0.9878048780487805
45946627,45751999,0.9090909090909091
46039734,46039733,0.9473684210526315
46039734,46039728,0.9230769230769231
46039734,46039730,0.9473684210526315
46039733,46039728,0.9230769230769231
46039733,46039730,0.9473684210526315
46039728,46039730,0.9230769230769231
45417785,44707883,1.0
46006396,46006394,0.9540229885057471
46006396,45903782,0.9540229885057471
46006396,45903783,0.9318181818181818
46006396,45903780,0.9318181818181818
46006396,45903719,0.9318181818181818
46006396,45486819,0.9318181818181818
46006394,45903782,0.9318181818181818
46006394,45903783,0.9318181818181818
46006394,45903780,0.9318181818181818
46006394,45903719,0.9318181818181818
46006394,45486819,0.9318181818181818
45903782,45903783,0.9540229885057471
45903782,45903780,0.9540229885057471
45903782,45903719,0.9540229885057471
45903782,45486819,0.9540229885057471
45903783,45903780,0.9767441860465116
45903783,45903719,0.9767441860465116
45903783,45486819,0.9540229885057471
45903780,45903719,0.9767441860465116
45903780,45486819,0.9540229885057471
45903719,45486819,0.9540229885057471
45850427,45850426,1.0
45692569,45692554,1.0
45692569,45692548,1.0
45692554,45692548,1.0
38308174,37568988,0.9746835443037974
38308140,35614056,0.9772727272727273
38308148,35971536,0.978021978021978
38308157,36608716,0.9759036144578314
45896102,45896089,0.9607843137254902
45896102,45896099,0.9230769230769231
45896089,45896099,0.9607843137254902
44903231,44899342,1.0
42712059,42708435,1.0
45983503,45919601,0.9605263157894737
45967498,45967491,1.0
45967498,45967438,1.0
45967491,45967438,1.0
45906349,45906322,0.9512195121951219
45853189,45852895,1.0
45853189,45852457,1.0
45852895,45852457,1.0
45811679,45811622,0.9315960912052117
45811679,45811598,0.9836065573770492
45811622,45811598,0.9285714285714286
45800175,45800053,1.0
45650674,44397546,1.0
44613110,44492471,0.9090909090909091
44613110,42301906,0.9090909090909091
44492471,42301906,0.9090909090909091
44410075,45131990,1.0
44410075,44410051,1.0
42292992,42291738,0.926829268292683
46023614,46023594,1.0
46023614,45944830,1.0
46023614,45619236,1.0
46023594,45944830,1.0
46023594,45619236,1.0
45944830,45619236,1.0
45931395,45931394,0.9770114942528736
45931395,45931392,0.9770114942528736
45931395,45931390,0.9431818181818182
45931395,45931389,0.9431818181818182
45931395,45931391,0.9770114942528736
45931394,45931392,0.9770114942528736
45931394,45931390,0.9431818181818182
45931394,45931389,0.9431818181818182
45931394,45931391,0.9770114942528736
45931392,45931390,0.9431818181818182
45931392,45931389,0.9431818181818182
45931392,45931391,0.9770114942528736
45931390,45931389,0.9767441860465116
45931390,45931391,0.9431818181818182
45931389,45931391,0.9431818181818182
45931202,45931205,0.9759036144578314
45766360,45766364,1.0
45601674,45601636,0.9130434782608695
45601674,45601618,0.9130434782608695
45601636,45601618,0.9130434782608695
45493653,45493655,1.0
45493653,43700422,1.0
45493653,43163940,1.0
45493655,43700422,1.0
45493655,43163940,1.0
45375965,45301437,1.0
43700422,43163940,1.0
41101682,40109830,1.0
46040566,46023195,1.0
46040566,45989613,1.0
46040566,45980696,1.0
46040566,45973853,1.0
46040566,45971972,1.0
46040566,45919237,1.0
46040566,45906293,0.9305555555555556
46040566,45900136,1.0
46040566,45849917,0.9166666666666666
46040566,45840373,1.0
46040566,45774602,0.9305555555555556
46023195,45989613,1.0
46023195,45980696,1.0
46023195,45973853,1.0
46023195,45971972,1.0
46023195,45919237,1.0
46023195,45906293,0.9305555555555556
46023195,45900136,1.0
46023195,45849917,0.9166666666666666
46023195,45840373,1.0
46023195,45774602,0.9305555555555556
45989613,45980696,1.0
45989613,45973853,1.0
45989613,45971972,1.0
45989613,45919237,1.0
45989613,45906293,0.9305555555555556
45989613,45900136,1.0
45989613,45849917,0.9166666666666666
45989613,45840373,1.0
45989613,45774602,0.9305555555555556
45980696,45973853,1.0
45980696,45971972,1.0
45980696,45919237,1.0
45980696,45906293,0.9305555555555556
45980696,45900136,1.0
45980696,45849917,0.9166666666666666
45980696,45840373,1.0
45980696,45774602,0.9305555555555556
45973853,45971972,1.0
45973853,45919237,1.0
45973853,45906293,0.9305555555555556
45973853,45900136,1.0
45973853,45849917,0.9166666666666666
45973853,45840373,1.0
45973853,45774602,0.9305555555555556
45971972,45919237,1.0
45971972,45906293,0.9305555555555556
45971972,45900136,1.0
45971972,45849917,0.9166666666666666
45971972,45840373,1.0
45971972,45774602,0.9305555555555556
45919237,45906293,0.9305555555555556
45919237,45900136,1.0
45919237,45849917,0.9166666666666666
45919237,45840373,1.0
45919237,45774602,0.9305555555555556
45906293,45900136,0.9305555555555556
45906293,45849917,0.9066666666666666
45906293,45840373,0.9305555555555556
45906293,45774602,0.92
45900136,45849917,0.9166666666666666
45900136,45840373,1.0
45900136,45774602,0.9305555555555556
45849917,45840373,0.9166666666666666
45849917,45774602,0.9066666666666666
45840373,45774602,0.9305555555555556
45794562,45732468,0.9047619047619048
45794562,45732430,0.9047619047619048
45794562,45561523,0.9047619047619048
45794562,45561358,0.9047619047619048
45794562,45488031,0.95
45794562,45487948,0.9047619047619048
45732468,45732430,0.9047619047619048
45732468,45561523,0.9047619047619048
45732468,45561358,0.9047619047619048
45732468,45488031,0.95
45732468,45487948,0.9047619047619048
45732430,45561523,0.9047619047619048
45732430,45561358,0.9047619047619048
45732430,45488031,0.95
45732430,45487948,0.9047619047619048
45561523,45561358,0.9047619047619048
45561523,45488031,0.95
45561523,45487948,0.9047619047619048
45561358,45488031,0.95
45561358,45487948,0.9047619047619048
45488031,45487948,0.95
46041738,46041696,1.0
46041738,45748461,1.0
46041738,45677758,1.0
46041738,45677582,1.0
46041738,45335666,1.0
46041738,45335639,1.0
46041696,45748461,1.0
46041696,45677758,1.0
46041696,45677582,1.0
46041696,45335666,1.0
46041696,45335639,1.0
45973342,45384067,1.0
45973342,44952897,1.0
45973342,42590421,1.0
45748461,45677758,1.0
45748461,45677582,1.0
45748461,45335666,1.0
45748461,45335639,1.0
45677758,45677582,1.0
45677758,45335666,1.0
45677758,45335639,1.0
45677582,45335666,1.0
45677582,45335639,1.0
45384067,44952897,1.0
45384067,42590421,1.0
45335666,45335639,1.0
44952897,42590421,1.0
45985991,45980984,1.0
45985991,45974253,1.0
45985991,45795246,1.0
45985991,45776448,1.0
45985991,45686139,1.0
45985991,45303977,1.0
45985991,45968392,1.0
45985991,41222184,1.0
45980984,45974253,1.0
45980984,45795246,1.0
45980984,45776448,1.0
45980984,45686139,1.0
45980984,45303977,1.0
45980984,45968392,1.0
45980984,41222184,1.0
45974253,45795246,1.0
45974253,45776448,1.0
45974253,45686139,1.0
45974253,45303977,1.0
45974253,45968392,1.0
45974253,41222184,1.0
45821439,45821449,0.9148936170212766
45795246,45776448,1.0
45795246,45686139,1.0
45795246,45303977,1.0
45795246,45968392,1.0
45795246,41222184,1.0
45776448,45686139,1.0
45776448,45303977,1.0
45776448,45968392,1.0
45776448,41222184,1.0
45686139,45303977,1.0
45686139,45968392,1.0
45686139,41222184,1.0
45303977,45968392,1.0
45303977,41222184,1.0
46020762,45955446,1.0
46020762,45776466,1.0
46020762,45764891,1.0
46020762,45764332,1.0
46020762,45764334,1.0
46020762,45763604,1.0
46020762,45708379,1.0
46020762,45611729,1.0
46020762,45585392,1.0
46020762,45585400,1.0
46020762,45448140,1.0
46020762,45448086,1.0
46020762,45448092,1.0
46009270,46009267,0.9523809523809523
46009270,46009269,0.9047619047619048
45955446,45776466,1.0
45955446,45764891,1.0
45955446,45764332,1.0
45955446,45764334,1.0
45955446,45763604,1.0
45955446,45708379,1.0
45955446,45611729,1.0
45955446,45585392,1.0
45955446,45585400,1.0
45955446,45448140,1.0
45955446,45448086,1.0
45955446,45448092,1.0
45776466,45764891,1.0
45776466,45764332,1.0
45776466,45764334,1.0
45776466,45763604,1.0
45776466,45708379,1.0
45776466,45611729,1.0
45776466,45585392,1.0
45776466,45585400,1.0
45776466,45448140,1.0
45776466,45448086,1.0
45776466,45448092,1.0
45764891,45764332,1.0
45764891,45764334,1.0
45764891,45763604,1.0
45764891,45708379,1.0
45764891,45611729,1.0
45764891,45585392,1.0
45764891,45585400,1.0
45764891,45448140,1.0
45764891,45448086,1.0
45764891,45448092,1.0
45764332,45764334,1.0
45764332,45763604,1.0
45764332,45708379,1.0
45764332,45611729,1.0
45764332,45585392,1.0
45764332,45585400,1.0
45764332,45448140,1.0
45764332,45448086,1.0
45764332,45448092,1.0
45764334,45763604,1.0
45764334,45708379,1.0
45764334,45611729,1.0
45764334,45585392,1.0
45764334,45585400,1.0
45764334,45448140,1.0
45764334,45448086,1.0
45764334,45448092,1.0
45763604,45708379,1.0
45763604,45611729,1.0
45763604,45585392,1.0
45763604,45585400,1.0
45763604,45448140,1.0
45763604,45448086,1.0
45763604,45448092,1.0
45708379,45611729,1.0
45708379,45585392,1.0
45708379,45585400,1.0
45708379,45448140,1.0
45708379,45448086,1.0
45708379,45448092,1.0
45611729,45585392,1.0
45611729,45585400,1.0
45611729,45448140,1.0
45611729,45448086,1.0
45611729,45448092,1.0
45585392,45585400,1.0
45585392,45448140,1.0
45585392,45448086,1.0
45585392,45448092,1.0
45585400,45448140,1.0
45585400,45448086,1.0
45585400,45448092,1.0
45448140,45448086,1.0
45448140,45448092,1.0
45448086,45448092,1.0
45363825,45300804,1.0
45363825,43806891,1.0
45363825,42453861,1.0
45300804,43806891,1.0
45300804,42453861,1.0
43806891,42453861,1.0
46033260,46033110,1.0
46033260,45949642,1.0
46033260,45334450,1.0
46033110,45949642,1.0
46033110,45334450,1.0
45977200,45977179,1.0
45977200,45977164,1.0
45977179,45977164,1.0
45959683,45815937,1.0
45949642,45334450,1.0
45763144,45250136,1.0
45757487,45521917,0.96875
45757487,44265527,0.96875
45740371,44859863,0.9512195121951219
45521917,44265527,0.9393939393939394
45526207,41660548,1.0
45526157,41749139,1.0
45979145,45979143,1.0
45979145,45979121,1.0
45979145,45979060,1.0
45979143,45979121,1.0
45979143,45979060,1.0
45979121,45979060,1.0
45977360,45934745,1.0
45977360,45838436,1.0
45977360,45717102,1.0
45968392,41222184,1.0
45934745,45838436,1.0
45934745,45717102,1.0
45912049,45912050,0.9166666666666666
45912049,45912052,0.9166666666666666
45912049,45871844,0.9166666666666666
45912049,45871841,0.9166666666666666
45912050,45912052,0.9166666666666666
45912050,45871844,0.9166666666666666
45912050,45871841,0.9166666666666666
45912052,45871844,0.9166666666666666
45912052,45871841,0.9166666666666666
45871844,45871841,0.9166666666666666
45838436,45717102,1.0
39846031,39843885,1.0
39846031,39843547,1.0
39843885,39843547,1.0
36509101,36508806,1.0
45851829,43780249,1.0
46019069,46019065,0.9024390243902439
45686535,45686466,0.9166666666666666
45933953,45933955,0.9387755102040817
45349622,45349619,1.0
45626191,45050809,0.9393939393939394
45267994,45050809,0.9393939393939394
45239051,45050809,0.9117647058823529
45050809,44175907,0.9117647058823529
45050809,42757980,0.9117647058823529
45050809,41362292,0.9117647058823529
46040506,46040499,0.926829268292683
46040506,46010688,0.9156626506024096
46040506,46010637,0.926829268292683
46040499,46010688,0.9156626506024096
46040499,46010637,0.926829268292683
46017875,46017882,1.0
46017875,46007247,1.0
46017875,46007251,1.0
46017882,46007247,1.0
46017882,46007251,1.0
46010688,46010637,0.9390243902439024
46007247,46007251,1.0
45948352,45810960,1.0
45866995,45866993,1.0
45866995,45866992,1.0
45866995,45866989,1.0
45866995,45325102,0.9069767441860465
45866993,45866992,1.0
45866993,45866989,1.0
45866993,45325102,0.9069767441860465
45866992,45866989,1.0
45866992,45325102,0.9069767441860465
45866989,45325102,0.9069767441860465
44805862,44805844,1.0
44805862,44805839,1.0
44805844,44805839,1.0
43826816,42986175,0.9797979797979798
43826816,42986132,0.9797979797979798
42986175,42986132,0.9797979797979798
45131990,44410051,1.0
45890924,45890921,1.0
46022812,46022807,0.9746835443037974
46022812,46022810,0.9746835443037974
46022812,46022809,0.9746835443037974
46022807,46022810,0.9746835443037974
46022807,46022809,0.9746835443037974
46022810,46022809,0.9746835443037974
45976207,45776235,1.0
45976207,45708468,1.0
45836319,45721533,0.963963963963964
45776235,45708468,1.0
45209185,45197688,1.0
45209185,45160107,1.0
45209185,45159690,1.0
45209185,45159141,1.0
45209185,45155039,1.0
45197688,45160107,1.0
45197688,45159690,1.0
45197688,45159141,1.0
45197688,45155039,1.0
45160107,45159690,1.0
45160107,45159141,1.0
45160107,45155039,1.0
45159690,45159141,1.0
45159690,45155039,1.0
45159141,45155039,1.0
41882691,41831485,0.9411764705882353
41812590,41812534,0.9047619047619048
46030120,46030081,1.0
46030120,45901412,1.0
46030120,45781999,1.0
46030120,44945569,1.0
46030081,45901412,1.0
46030081,45781999,1.0
46030081,44945569,1.0
45971262,45705596,1.0
45901412,45781999,1.0
45901412,44945569,1.0
45781999,44945569,1.0
45964557,45950240,1.0
45021260,44588333,1.0
45021260,44328310,1.0
44588333,44328310,1.0
43823282,42302318,1.0
44170719,43058876,1.0
45978739,45970418,1.0
45978739,45858501,1.0
45978739,45858489,1.0
45978739,45823212,1.0
45978739,45823232,1.0
45978739,45823237,1.0
45978739,45823197,1.0
45978739,45823198,1.0
45978739,45823183,1.0
45970418,45858501,1.0
45970418,45858489,1.0
45970418,45823212,1.0
45970418,45823232,1.0
45970418,45823237,1.0
45970418,45823197,1.0
45970418,45823198,1.0
45970418,45823183,1.0
45858501,45858489,1.0
45858501,45823212,1.0
45858501,45823232,1.0
45858501,45823237,1.0
45858501,45823197,1.0
45858501,45823198,1.0
45858501,45823183,1.0
45858489,45823212,1.0
45858489,45823232,1.0
45858489,45823237,1.0
45858489,45823197,1.0
45858489,45823198,1.0
45858489,45823183,1.0
45823212,45823232,1.0
45823212,45823237,1.0
45823212,45823197,1.0
45823212,45823198,1.0
45823212,45823183,1.0
45823232,45823237,1.0
45823232,45823197,1.0
45823232,45823198,1.0
45823232,45823183,1.0
45823237,45823197,1.0
45823237,45823198,1.0
45823237,45823183,1.0
45823197,45823198,1.0
45823197,45823183,1.0
45823198,45823183,1.0
46022415,46012492,0.971830985915493
46021335,46019249,0.9313725490196079
45301676,44696946,1.0
45240647,43979633,0.9090909090909091
44915514,44875374,0.9866666666666667
45879974,45879846,0.9
46017575,44851346,1.0
45926651,45926059,0.9746835443037974
45926651,45925888,0.9746835443037974
45926059,45925888,0.9746835443037974
45870435,45870433,0.9807692307692307
46031254,46031232,0.9777777777777777
45894043,45894041,1.0
45801752,45801763,1.0
45912725,45912722,1.0
45912727,45912724,1.0
45917760,45737318,0.9622641509433962
45907888,45907882,0.9130434782608695
46022291,45752704,1.0
46022291,45752707,1.0
45752704,45752707,1.0
46039847,46039848,1.0
46039847,46039834,1.0
46039848,46039834,1.0
46041162,46041161,1.0
46038343,46037910,1.0
45917938,45917814,1.0
45857773,45857766,0.9508196721311475
45857773,45857729,0.9274193548387096
45857766,45857729,0.9274193548387096
45712106,45712066,0.96
45712106,45711639,0.96
45712066,45711639,0.96
38278644,21695808,0.9361702127659575
45496456,45496434,0.96
38447589,35234115,0.927710843373494
45319796,45309050,0.9
45319796,45309039,0.9
45377709,45377538,1.0
45202665,44150987,1.0
46017432,46017425,1.0
45309050,45309039,1.0
46026130,46025926,1.0
46026130,46025746,1.0
46026130,46025739,1.0
46026130,46025706,1.0
46025926,46025746,1.0
46025926,46025739,1.0
46025926,46025706,1.0
46025746,46025739,1.0
46025746,46025706,1.0
46025739,46025706,1.0
46028448,46028447,1.0
46028448,46028459,1.0
46028447,46028459,1.0
46034108,46033603,0.9692307692307692
45923729,45923714,0.9863481228668942
45812391,45812414,1.0
45812391,45812285,1.0
45812414,45812285,1.0
45711871,45711797,0.9473684210526315
45982161,45982152,1.0
45951671,45721611,0.9393939393939394
44822897,44492466,0.9473684210526315
45683792,45518531,1.0
45683792,44633767,1.0
45683792,44532340,1.0
45518531,44633767,1.0
45518531,44532340,1.0
44633767,44532340,1.0
46010058,46009820,1.0
46010058,46009816,1.0
46010058,46009814,1.0
46010058,46009781,1.0
46010058,46009772,1.0
46009820,46009816,1.0
46009820,46009814,1.0
46009820,46009781,1.0
46009820,46009772,1.0
46009816,46009814,1.0
46009816,46009781,1.0
46009816,46009772,1.0
46009814,46009781,1.0
46009814,46009772,1.0
46009781,46009772,1.0
44951332,44951304,0.9166666666666666
46007802,46007710,0.9411764705882353
45203893,45203894,1.0
45976939,45976893,1.0
46005839,46005745,0.9574468085106383
45479678,45405804,1.0
45479678,44755080,1.0
45405804,44755080,1.0
45621926,45621927,1.0
45943141,45943144,0.9487179487179487
46021535,46021378,1.0
45956801,45741902,0.9323308270676691
45832357,44423790,0.9565217391304348
46014852,46014853,1.0
46014852,45980861,1.0
46014853,45980861,1.0
45790553,45790489,0.9722222222222222
45980014,45980004,1.0
45810761,45810814,1.0
37795059,37795057,1.0
45986886,45986852,1.0
45845543,44957620,1.0
45837746,45837743,1.0
45618801,45618796,0.9285714285714286
45564754,45564738,1.0
45564754,45564338,1.0
45564738,45564338,1.0
45371658,45371667,1.0
34973159,34933277,1.0
46040813,45971873,1.0
45983715,45983713,0.976878612716763
45946873,45946816,1.0
45923467,45923460,1.0
45792436,45792434,1.0
45792436,45792432,1.0
45792434,45792432,1.0
45790063,45790064,0.975609756097561
45633840,43477359,1.0
45364683,45364681,0.975609756097561
45946446,45946421,0.941747572815534
45934839,45934830,0.9782608695652174
45847727,45847700,0.9591836734693877
45852425,45852428,0.983739837398374
45852425,45852429,0.96
45852428,45852429,0.96
45852427,45852156,0.9777777777777777
45356521,45356524,0.9714285714285714
46021974,46021970,0.9854014598540146
46021974,46021943,0.9854014598540146
46021974,46021921,0.9854014598540146
46021974,46021911,0.9854014598540146
46021974,46021693,0.9854014598540146
46021970,46021943,0.9854014598540146
46021970,46021921,0.9854014598540146
46021970,46021911,0.9854014598540146
46021970,46021693,0.9854014598540146
46021943,46021921,0.9854014598540146
46021943,46021911,0.9854014598540146
46021943,46021693,0.9854014598540146
46021921,46021911,0.9854014598540146
46021921,46021693,0.9854014598540146
46021911,46021693,0.9854014598540146
45910129,45551861,0.9874213836477987
45874272,45874235,0.9753086419753086
45874272,45874192,0.9753086419753086
45874235,45874192,1.0
45814460,45814376,1.0
46009940,46009939,0.9481865284974094
45613686,45146143,1.0
45613686,43092897,1.0
45146143,43092897,1.0
46021329,46021326,1.0
46021329,46021313,1.0
46021326,46021313,1.0
45743917,44976622,1.0
46015848,46015852,1.0
46015848,46015849,1.0
46015848,46015851,1.0
46015848,46015847,1.0
46015852,46015849,1.0
46015852,46015851,1.0
46015852,46015847,1.0
46015849,46015851,1.0
46015849,46015847,1.0
46015851,46015847,1.0
36303657,31867660,1.0
45978737,45858490,0.9
45978737,45823187,0.9
45858490,45823187,1.0
45831425,45831317,0.9423076923076923
45747325,45336626,0.9259259259259259
44672367,44672357,1.0
40336518,40089248,0.9705882352941176
46005994,46005995,0.9292035398230089
46005994,46005906,0.963963963963964
46005995,46005906,0.9464285714285714
45465800,45465801,1.0
46014103,46014105,0.9514563106796117
46014103,46014104,1.0
46014105,46014104,0.9514563106796117
45925360,45925362,1.0
45925360,45925364,1.0
45925360,45925366,1.0
45925362,45925364,1.0
45925362,45925366,1.0
45925364,45925366,1.0
46016032,45920718,1.0
44264483,42457651,0.9371069182389937
44264483,41505010,0.9085365853658537
44264483,39118673,0.9141104294478528
44264483,38672861,0.91875
44264483,38672867,0.91875
44264483,38672870,0.9197530864197531
44264483,38672873,0.91875
42457651,41505009,0.9030303030303031
42457651,41505010,0.9675324675324676
42457651,39118673,0.9738562091503268
42457651,38672861,0.98
42457651,38672867,0.98
42457651,38672870,0.9802631578947368
42457651,38672873,0.98
41505010,39118673,0.9430379746835443
41505010,38672861,0.9483870967741935
41505010,38672867,0.9483870967741935
41505010,38672870,0.9490445859872612
41505010,38672873,0.9483870967741935
39118673,38672861,0.9545454545454546
39118673,38672867,0.9545454545454546
39118673,38672870,0.9551282051282052
39118673,38672873,0.9545454545454546
38672861,38672867,1.0
